doc_id,พรรคการเมือง,คะแนน
constituency_10_25_page2,โอกาสใหม่,๑๗๙ (หนึ่งร้อยเจ็ดสิบเก้า)
constituency_10_25_page2,วิชชันใหม่,๑๖๕ (หนึ่งร้อยหกสิบห้า)
constituency_10_26,,
constituency_10_26_page2,ประชาชน,"44,271 (สี่หมื่นสี่พันสองร้อยเจ็ดสิบเอ็ด)"
constituency_10_26_page2,เพื่อไทย,"16,727 (หนึ่งหมื่นหกพันเจ็ดร้อยยี่สิบเจ็ด)"
constituency_10_26_page2,ภูมิใจไทย,"11,584 (หนึ่งหมื่นหนึ่งพันห้าร้อยแปดสิบสี่)"
constituency_10_26_page2,ประชาธิปัตย์,"8,425 (แปดพันสี่ร้อยยี่สิบห้า)"
constituency_10_26_page2,ไทยสร้างไทย,"2,506 (สองพันห้าร้อยหก)"
constituency_10_26_page2,รวมไทยสร้างชาติ,"1,562 (หนึ่งพันห้าร้อยหกสิบสอง)"
constituency_10_26_page2,เศรษฐกิจ,"1,422 (หนึ่งพันสี่ร้อยยี่สิบสอง)"
constituency_10_26_page2,กล้าธรรม,"1,359 (หนึ่งพันสามร้อยห้าสิบเก้า)"
constituency_10_26_page2,ไทยก้าวใหม่,810 (แปดร้อยสิบ)
constituency_10_26_page2,ปวงชนไทย,486 (สี่ร้อยแปดสิบหก)
constituency_10_26_page2,พลวัต,421 (สี่ร้อยยี่สิบเอ็ด)
constituency_10_26_page2,ประชาธิปไตยใหม่,222 (สองร้อยยี่สิบสอง)
constituency_10_26_page2,โอกาสใหม่,124 (หนึ่งร้อยยี่สิบสี่)
constituency_10_26_page2,ไทยพิทักษ์ธรรม,118 (หนึ่งร้อยสิบแปด)
constituency_10_27,,
constituency_10_27_page2,ประชาชน,"๔๓,๐๔๖ (สี่หมื่นสามพันสี่สิบหก)"
constituency_10_27_page2,เพื่อไทย,"๒๖,๙๘๖ (สองหมื่นหกพันเก้าร้อยแปดสิบหก)"
constituency_10_27_page2,ประชาธิปัตย์,"๗,๔๙๐ (เจ็ดพันสี่ร้อยเก้าสิบ)"
constituency_10_27_page2,ภูมิใจไทย,"๖,๖๔๐ (หกพันหกร้อยสี่สิบ)"
constituency_10_27_page2,รวมไทยสร้างชาติ,"๒,๒๐๒ (สองพันสองร้อยสอง)"
constituency_10_27_page2,เศรษฐกิจ,"๑,๔๒๒ (หนึ่งพันสี่ร้อยยี่สิบสอง)"
constituency_10_27_page2,ปวงชนไทย,๗๐๖ (เจ็ดร้อยหก)
constituency_10_27_page2,ไทยสร้างไทย,๕๒๔ (ห้าร้อยยี่สิบสี่)
constituency_10_27_page2,ไทยก้าวใหม่,๔๙๓ (สี่ร้อยเก้าสิบสาม)
constituency_10_27_page2,กล้าธรรม,๓๘๔ (สามร้อยแปดสิบสี่)
constituency_10_27_page2,โอกาสใหม่,๓๑๗ (สามร้อยสิบเจ็ด)
constituency_10_27_page2,เพื่อบ้านเมือง,๑๗๑ (หนึ่งร้อยเจ็ดสิบเอ็ด)
constituency_10_28,,
constituency_10_28_page2,ประชาชน,"๔๗,๖๙๒ (สี่หมื่นเจ็ดพันหกร้อยเก้าสิบสอง)"
constituency_10_28_page2,ภูมิใจไทย,"๑๓,๑๕๓ (หนึ่งหมื่นสามพันหนึ่งร้อยห้าสิบสาม)"
constituency_10_28_page2,เพื่อไทย,"๑๒,๓๑๐ (หนึ่งหมื่นสองพันสามร้อยสิบ)"
constituency_10_28_page2,ประชาธิปัตย์,"๗,๕๘๖ (เจ็ดพันห้าร้อยแปดสิบหก)"
constituency_10_28_page2,เศรษฐกิจ,"๒,๒๓๖ (สองพันสองร้อยสามสิบหก)"
constituency_10_28_page2,ไทยก้าวไทย,"๒,๐๗๑ (สองพันเจ็ดสิบเอ็ด)"
constituency_10_28_page2,รวมไทยสร้าง ชาติ,"๑,๘๓๑ (หนึ่งพันแปดร้อยสามสิบเอ็ด)"
constituency_10_28_page2,รักชาติ,"๑,๖๐๙ (หนึ่งพันหกร้อยเก้า)"
constituency_10_28_page2,กล้าธรรม,"๑,๐๓๓ (หนึ่งพันสามสิบสาม)"
constituency_10_28_page2,ไทยสร้างไทย,๘๗๐ (แปดร้อยเจ็ดสิบ)
constituency_10_28_page2,โอกาสใหม่,๖๘๘ (หกร้อยแปดสิบแปด)
constituency_10_28_page2,ปวงชนไทย,๒๙๙ (สองร้อยเก้าสิบเก้า)
constituency_10_28_page2,เพื่อบ้านเมือง,๑๘๒ (หนึ่งร้อยแปดสิบสอง)
constituency_10_28_page3,,
constituency_10_29,,
constituency_10_29_page2,ประชาชน,"๔๖,๔๐๒ (สี่หมื่นหกพันสี่ร้อยสอง)"
constituency_10_29_page2,เพื่อไทย,"๑๖,๘๓๖ (หนึ่งหมื่นหกพันแปดร้อยสามสิบหก)"
constituency_10_29_page2,ภูมิใจไทย,"๑๓,๐๖๒ (หนึ่งหมื่นสามพันหกสิบสอง)"
constituency_10_29_page2,ประชาธิปัตย์,"๘,๙๘๗ (แปดพันเก้าร้อยแปดสิบเจ็ด)"
constituency_10_29_page2,รวมไทยสร้าง ชาติ,"๓,๓๗๙ (สามพันสามร้อยเจ็ดสิบเก้า)"
constituency_10_29_page2,เศรษฐกิจ,"๒,๒๑๑ (สองพันสองร้อยสิบเอ็ด)"
constituency_10_29_page2,ไทยสร้างไทย,"๑,๗๕๗ (หนึ่งพันเจ็ดร้อยห้าสิบเจ็ด)"
constituency_10_29_page2,พลวัต,๘๖๕ (แปดร้อยหกสิบห้า)
constituency_10_29_page2,กล้าธรรม,๕๔๘ (ห้าร้อยสี่สิบแปด)
constituency_10_29_page2,ไทยก้าวใหม่,๕๓๒ (ห้าร้อยสามสิบสอง)
constituency_10_29_page2,โอกาสใหม่,๓๗๓ (สามร้อยเจ็ดสิบสาม)
constituency_10_29_page3,รักชาติ,๓๗๐ (สามร้อยเจ็ดสิบ)
constituency_10_29_page3,ปวงชนไทย,๓๓๘ (สามร้อยสามสิบแปด)
constituency_10_29_page3,ประชาธิปไตย ใหม่,๒๘๗ (สองร้อยแปดสิบเจ็ด)
constituency_10_29_page3,วิชชั่นใหม่,๑๖๒ (หนึ่งร้อยหกสิบสอง)
constituency_10_29_page3,พลังประชารัฐ,๑๓๙ (หนึ่งร้อยสามสิบเก้า)
constituency_10_2_page2,ประชาชน,"39,499 (สี่หมื่นเก้าพันสี่ร้อยเก้าสิบเก้า)"
constituency_10_2_page2,ภูมิใจไทย,"15,949 (หนึ่งหมื่นเก้าพันเก้าร้อยสี่สิบเก้า)"
constituency_10_2_page2,ประชาธิปัตย์,"14,613 (หนึ่งหมื่นสี่พันหกร้อยสิบสาม)"
constituency_10_2_page2,เพื่อไทย,"5,652 (ห้าพันหกร้อยห้าสิบสอง)"
constituency_10_2_page2,รวมไทยสร้างชาติ,"1,684 (หนึ่งพันหกร้อยแปดสิบสี่)"
constituency_10_2_page2,ไทยก้าวใหม่,"1,358 (หนึ่งพันสามร้อยห้าสิบแปด)"
constituency_10_2_page2,เศรษฐกิจ,933 (เก้าร้อยสามสิบสาม)
constituency_10_2_page2,โอกาสใหม่,844 (แปดร้อยสี่สิบสี่)
constituency_10_2_page2,ไทยภักดี,807 (แปดร้อยเจ็ด)
constituency_10_2_page2,กล้าธรรม,737 (เจ็ดร้อยสามสิบเจ็ด)
constituency_10_2_page2,ไทยสร้างไทย,590 (ห้าร้อยเก้าสิบ)
constituency_10_2_page2,ปวงชนไทย,402 (สี่ร้อยสอง)
constituency_10_2_page2,รักชาติ,385 (สามร้อยแปดสิบห้า)
constituency_10_2_page2,พลังประชารัฐ,306 (สามร้อยหก)
constituency_10_2_page2,เพื่อบ้านเมือง,115 (หนึ่งร้อยสิบห้า)
constituency_10_2_page3,,
constituency_10_3,,
constituency_10_30,,
constituency_10_30_page2,ประชาชน,"45,992 (สี่หมื่นห้าพันเก้าร้อยเก้าสิบสอง)"
constituency_10_30_page2,เพื่อไทย,"14,293 (หนึ่งหมื่นสี่พันสองร้อยเก้าสิบสาม)"
constituency_10_30_page2,ภูมิใจไทย,"11,593 (หนึ่งหมื่นหนึ่งพันห้าร้อยเก้าสิบสาม)"
constituency_10_30_page2,ประชาธิปัตย์,"8,033 (แปดพันสามสิบสาม)"
constituency_10_30_page2,รวมไทยสร้างชาติ,"2,513 (สองพันห้าร้อยสิบสาม)"
constituency_10_30_page2,ไทยก้าวใหม่,"2,341 (สองพันสามร้อยสี่สิบเอ็ด)"
constituency_10_30_page2,เสรีรวมไทย,"1,271 (หนึ่งพันสองร้อยเจ็ดสิบเอ็ด)"
constituency_10_30_page2,เศรษฐกิจ,"1,258 (หนึ่งพันสองร้อยห้าสิบแปด)"
constituency_10_30_page2,ไทยสร้างไทย,"1,072 (หนึ่งพันเจ็ดสิบสอง)"
constituency_10_30_page2,ไทยภักดี,687 (หกร้อยแปดสิบเจ็ด)
constituency_10_30_page2,เป็นธรรม,630 (หกร้อยสามสิบ)
constituency_10_30_page2,กล้าธรรม,456 (สี่ร้อยห้าสิบหก)
constituency_10_30_page2,ปวงชนไทย,441 (สี่ร้อยสี่สิบเอ็ด)
constituency_10_30_page2,ประชาธิปไตยใหม่,417 (สี่ร้อยสิบเจ็ด)
constituency_10_30_page2,พลังประชารัฐ,389 (สามร้อยแปดสิบเก้า)
constituency_10_30_page2,พลวัต,388 (สามร้อยแปดสิบแปด)
constituency_10_30_page2,รักชาติ,334 (สามร้อยสามสิบสี่)
constituency_10_30_page2,โอกาสใหม่,285 (สองร้อยแปดสิบห้า)
